park,hospital,supermarket,office,school,leisure,shopping
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,132,30,10
7,2,0,218,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,52,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,18
7,2,0,218,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,132,30,220
7,2,0,275,131,30,10
7,2,0,275,132,30,10
7,2,0,275,132,30,10
7,2,0,52,132,30,10
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,132,30,220
7,2,0,218,131,30,18
7,2,0,218,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,218,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,218,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,132,30,220
7,2,0,275,131,30,18
7,2,0,275,132,30,220
7,2,0,275,132,30,10
7,2,0,275,132,30,10
7,2,0,275,132,30,10
7,2,0,52,132,30,220
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,218,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,60,132,30,10
7,2,0,275,131,30,18
7,2,0,52,132,30,10
7,2,0,275,131,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,218,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,218,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,218,131,30,18
7,2,0,275,131,30,18
7,2,0,218,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,52,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,218,131,30,18
7,2,0,275,132,30,220
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,332,131,30,18
7,2,0,332,131,30,18
7,2,0,332,131,63,18
7,2,0,332,131,30,18
7,2,0,332,131,30,18
7,2,0,332,131,30,10
7,2,0,332,131,30,10
7,2,0,332,131,30,10
7,2,0,332,131,30,10
7,2,0,142,0,59,25
7,2,0,142,0,59,25
7,2,0,142,0,59,25
7,2,0,142,0,59,25
7,2,0,299,131,30,18
7,2,0,399,131,30,18
7,2,0,399,131,30,10
7,2,0,399,131,30,10
7,2,0,399,131,30,18
7,2,0,299,131,30,10
7,2,0,399,131,30,18
7,2,0,399,131,30,18
7,2,0,299,131,30,10
7,2,0,399,131,30,10
7,2,0,399,131,30,10
7,2,0,399,131,30,10
7,2,0,399,131,30,18
7,2,0,399,131,30,10
7,2,0,399,131,30,18
7,2,0,299,131,30,18
7,2,0,299,131,30,18
7,2,0,299,131,30,18
7,2,0,299,131,30,18
7,2,0,299,107,30,18
7,2,0,299,131,30,18
7,2,0,299,131,30,18
7,2,0,299,131,30,18
7,2,0,299,131,30,18
7,2,0,299,131,30,18
7,2,0,299,131,30,18
7,2,0,299,107,30,18
7,2,0,299,131,30,18
7,2,0,299,131,30,18
7,2,0,299,131,30,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,7,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,148,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,17
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,148,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,18
7,2,0,218,131,61,17
7,2,0,218,131,64,18
7,2,0,332,131,64,18
7,2,0,218,131,64,18
7,2,0,332,131,64,18
7,2,0,218,131,64,18
7,2,0,332,131,64,18
7,2,0,218,131,64,18
7,2,0,218,131,64,18
7,2,0,332,131,64,18
7,2,0,218,131,64,18
7,2,0,218,131,64,18
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,324,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,324,102,65,25
35,2,0,309,102,65,25
35,2,0,324,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,324,102,65,25
35,2,0,324,102,161,25
35,2,0,309,102,65,25
35,2,0,324,102,65,25
7,2,0,309,102,59,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,324,102,161,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
7,2,0,309,102,59,25
35,2,0,309,102,65,25
33,2,0,309,102,59,25
35,2,0,309,102,65,25
35,2,0,309,102,161,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,324,102,161,25
7,2,0,309,102,59,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,59,25
7,2,0,309,102,59,25
35,2,0,309,102,65,25
35,2,0,309,102,59,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,324,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
7,2,0,309,102,59,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
7,2,0,309,102,59,25
35,2,0,324,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,324,102,65,25
35,2,0,324,102,65,25
35,2,0,309,102,65,25
7,2,0,309,102,65,25
7,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,324,102,161,25
35,2,0,309,102,65,25
35,2,0,324,102,65,25
35,2,0,309,102,65,25
7,2,0,309,102,59,25
35,2,0,324,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
7,2,0,309,102,59,25
35,2,0,309,102,65,25
35,2,0,324,102,65,25
35,2,0,309,102,65,25
35,2,0,324,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,59,25
35,2,0,324,102,65,25
35,2,0,324,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,324,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,59,25
35,2,0,309,102,65,25
7,2,0,309,102,59,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,324,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
7,2,0,309,102,59,25
35,2,0,309,102,65,25
35,2,0,309,102,161,25
35,2,0,309,102,65,25
7,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
7,2,0,309,102,59,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,161,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,59,25
35,2,0,309,102,65,25
7,2,0,309,102,59,25
35,2,0,324,102,161,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,324,102,161,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
7,2,0,309,102,59,25
35,2,0,309,102,65,25
35,2,0,324,102,65,25
7,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,324,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,65,25
35,2,0,309,102,59,25
35,2,0,309,102,65,25
35,2,0,324,102,65,25
35,2,0,324,102,65,25
35,2,0,309,102,65,25
7,2,0,191,25,20,4
39,2,0,395,84,20,4
39,2,0,395,84,20,4
39,2,0,191,84,20,4
39,2,0,395,84,20,4
39,2,0,191,84,20,4
39,2,0,191,84,20,4
39,2,0,395,84,20,4
39,2,0,191,84,20,4
39,2,0,191,84,20,4
7,2,0,191,25,20,4
39,2,0,191,84,20,4
39,2,0,191,84,20,4
39,2,0,395,84,20,4
39,2,0,395,84,20,4
39,2,0,395,84,20,4
39,2,0,191,84,20,4
39,2,0,395,84,20,4
39,2,0,191,84,20,4
39,2,0,395,84,20,4
39,2,0,395,84,20,250
39,2,0,395,84,20,4
7,2,0,191,25,20,4
39,2,0,395,84,20,4
39,2,0,191,84,20,4
39,2,0,191,84,20,4
39,2,0,395,84,20,4
39,2,0,395,84,20,4
39,2,0,191,84,20,4
39,2,0,191,84,20,4
39,2,0,395,84,20,4
39,2,0,191,84,20,4
39,2,0,395,84,20,4
39,2,0,395,84,20,4
39,2,0,191,84,20,4
7,2,0,399,131,30,10
7,2,0,399,131,30,10
7,2,0,399,131,30,10
7,2,0,399,131,30,10
40,2,0,397,129,30,25
40,2,0,397,129,30,25
40,2,0,397,129,30,25
40,2,0,397,129,30,25
40,2,0,397,129,30,25
7,2,0,19,132,30,10
7,2,0,60,132,30,10
7,2,0,60,132,30,10
7,2,0,60,132,30,10
7,2,0,19,132,30,10
7,2,0,60,132,30,10
7,2,0,60,132,30,10
7,2,0,60,132,30,10
7,2,0,19,132,30,10
7,2,0,19,132,30,10
7,2,0,60,132,30,10
7,2,0,19,132,30,10
7,2,0,60,132,30,10
7,2,0,60,132,30,10
7,2,0,60,132,30,10
7,2,0,60,132,30,10
7,2,0,19,132,30,10
7,2,0,60,132,30,10
7,2,0,19,132,30,10
7,2,0,19,132,30,10
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,130,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,60,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,332,130,30,18
7,2,0,275,130,30,18
7,2,0,275,130,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,332,131,30,18
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,60,132,30,10
7,2,0,332,131,64,18
7,2,0,60,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,132,30,10
7,2,0,332,131,64,18
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,332,130,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,60,132,30,10
7,2,0,275,132,30,10
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,10
7,2,0,60,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,60,132,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,332,130,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,132,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,130,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,332,131,64,18
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,130,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,332,131,64,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,60,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,332,131,64,18
7,2,0,275,130,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,130,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,132,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,132,30,10
7,2,0,332,131,30,18
7,2,0,332,131,64,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,10
7,2,0,60,132,30,10
7,2,0,332,130,30,18
7,2,0,332,131,64,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,60,132,30,10
7,2,0,275,132,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,332,131,30,18
7,2,0,275,132,30,10
7,2,0,275,130,30,18
7,2,0,275,132,30,10
7,2,0,332,131,64,18
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,332,131,64,18
7,2,0,275,131,30,18
7,2,0,275,130,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,130,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,10
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,60,132,30,10
7,2,0,60,132,30,10
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,332,131,64,18
7,2,0,275,131,30,10
7,2,0,275,130,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,332,131,64,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,130,30,18
7,2,0,332,130,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,60,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,130,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,132,30,10
7,2,0,60,132,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,132,30,10
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,132,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,332,130,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,332,131,64,18
7,2,0,275,132,30,10
7,2,0,332,131,64,18
7,2,0,275,131,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,130,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,132,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,332,131,64,18
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,130,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,332,131,64,18
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,332,131,64,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,10
7,2,0,60,132,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,332,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,132,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,132,30,10
7,2,0,332,131,64,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,332,131,30,18
7,2,0,275,131,30,10
7,2,0,275,130,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,18
7,2,0,275,131,30,10
7,2,0,275,131,30,10
7,2,0,275,131,30,18
